Date,Forecast_Volatility,Forecast_Return,VaR95,VaR99
2025-05-30,0.03264809442223092,0.001176674868753752,-0.05252944045581611,-0.07476279275735537
2025-05-31,0.03269780794220879,0.001176674868753752,-0.05261121919617971,-0.07487842640482391
2025-06-01,0.03274609892658575,0.001176674868753752,-0.0526906578654798,-0.0749907512344847
2025-06-02,0.0327930059668798,0.001176674868753752,-0.052767819946763515,-0.07509985701020866
2025-06-03,0.03283856673331409,0.001176674868753752,-0.052842767407547925,-0.07520583135293482
2025-06-04,0.03288281798909821,0.001176674868753752,-0.0529155607233128,-0.07530875977388868
2025-06-05,0.0329257956050116,0.001176674868753752,-0.05298625890149033,-0.07540872570850322
2025-06-06,0.032967534574242285,0.001176674868753752,-0.053054919505874806,-0.0755058105509338
2025-06-07,0.03300806902743687,0.001176674868753752,-0.0531215986813799,-0.07560009368906442
2025-06-08,0.03304743224792107,0.001176674868753752,-0.053186351179076406,-0.07569165253991066
2025-06-09,0.033085656687052836,0.001176674868753752,-0.053249230381448166,-0.07578056258533114
2025-06-10,0.0331227739796729,0.001176674868753752,-0.05331028832780817,-0.07586689740796541
2025-06-11,0.033158814959620135,0.001176674868753752,-0.05336957573982137,-0.07595072872732268
2025-06-12,0.03319380967528165,0.001176674868753752,-0.05342714204708456,-0.07603212643595136
2025-06-13,0.033227787405149596,0.001176674868753752,-0.05348303541271733,-0.0761111586356242
2025-06-14,0.033260776673359395,0.001176674868753752,-0.053537302758922455,-0.0761878916734802
2025-06-15,0.03329280526518527,0.001176674868753752,-0.05358998979247602,-0.07626239017806719
2025-06-16,0.03332390024247196,0.001176674868753752,-0.053641141030112624,-0.07633471709523604
2025-06-17,0.03335408795898242,0.001176674868753752,-0.053690799823772326,-0.07640493372383936
2025-06-18,0.0333833940756434,0.001176674868753752,-0.05373900838567964,-0.07647309975119279
2025-06-19,0.033411843575672624,0.001176674868753752,-0.05378580781322771,-0.07653927328826077
2025-06-20,0.033439460779572314,0.001176674868753752,-0.0538312381136427,-0.07660351090453145
2025-06-21,0.03346626935997554,0.001176674868753752,-0.05387533822840602,-0.07666586766254936
2025-06-22,0.03349229235633323,0.001176674868753752,-0.05391814605741441,-0.07672639715207734
2025-06-23,0.033517552189430706,0.001176674868753752,-0.05395969848285976,-0.07678515152386207
2025-06-24,0.033542070675724026,0.001176674868753752,-0.05400003139281227,-0.07684218152298034
2025-06-25,0.03356586904148721,0.001176674868753752,-0.05403917970449271,-0.0768975365217455
2025-06-26,0.033588967936762804,0.001176674868753752,-0.05407717738722106,-0.07695126455215653
2025-06-27,0.0336113874491088,0.001176674868753752,-0.054114057485030224,-0.07700341233787332
2025-06-28,0.03363314711713614,0.001176674868753752,-0.0541498521389352,-0.07705402532570492
2025-06-29,0.03365426594383179,0.001176674868753752,-0.05418459260884955,-0.077103147716599
2025-06-30,0.03367476240966278,0.001176674868753752,-0.05421830929514152,-0.07715082249612187
2025-07-01,0.03369465448545793,0.001176674868753752,-0.05425103175982454,-0.07719709146442139
2025-07-02,0.033713959645064136,0.001176674868753752,-0.05428278874737675,-0.07724199526566543
2025-07-03,0.03373269487777503,0.001176674868753752,-0.054313608205186166,-0.07728557341695096
2025-07-04,0.033750876700529994,0.001176674868753752,-0.05434351730361809,-0.07732786433667901
2025-07-05,0.033768521169882694,0.001176674868753752,-0.054372542455703284,-0.0773689053723934
2025-07-06,0.033785643893737935,0.001176674868753752,-0.054400709336445155,-0.07740873282808068
2025-07-07,0.033802260042856934,0.001176674868753752,-0.0544280429017459,-0.07744738199093149
2025-07-08,0.033818384362130825,0.001176674868753752,-0.054454567406951454,-0.07748488715756255
2025-07-09,0.03383403118162303,0.001176674868753752,-0.05448030642501613,-0.07752128165970142
2025-07-10,0.033849214427381265,0.001176674868753752,-0.05450528286428843,-0.07755659788933507
2025-07-11,0.03386394763202038,0.001176674868753752,-0.05452951898591977,-0.07759086732332565
2025-07-12,0.03387824394507729,0.001176674868753752,-0.05455303642089839,-0.07762412054749603
2025-07-13,0.033892116143140055,0.001176674868753752,-0.05457585618671164,-0.07765638728019002
2025-07-14,0.033905576639752535,0.001176674868753752,-0.05459799870363917,-0.07768769639531065
2025-07-15,0.033918637495097215,0.001176674868753752,-0.054619483810681164,-0.07771807594484237
2025-07-16,0.03393131042545827,0.001176674868753752,-0.0546403307811251,-0.0777475531808622
2025-07-17,0.033943606812467546,0.001176674868753752,-0.05466055833775536,-0.07777615457704576
2025-07-18,0.03395553771213587,0.001176674868753752,-0.054680184667709755,-0.07780390584967428
2025-07-19,0.03396711386367286,0.001176674868753752,-0.05469922743698811,-0.07783083197814933
2025-07-20,0.033978345698097843,0.001176674868753752,-0.0547177038046172,-0.07785695722502184
2025-07-21,0.033989243346645055,0.001176674868753752,-0.05473563043647736,-0.07788230515554265
2025-07-22,0.03399981664896624,0.001176674868753752,-0.054753023518795706,-0.07790689865674172
2025-07-23,0.03401007516113381,0.001176674868753752,-0.054769898771311366,-0.07793075995604348
2025-07-24,0.034020028163447895,0.001176674868753752,-0.05478627146011804,-0.07795391063942606
2025-07-25,0.03402968466805061,0.001176674868753752,-0.054802156410189505,-0.07797637166913197
2025-07-26,0.03403905342635076,0.001176674868753752,-0.05481756801759325,-0.07799816340093811
2025-07-27,0.034048142936262654,0.001176674868753752,-0.054832520261398315,-0.07801930560099318
2025-07-28,0.034056961449262284,0.001176674868753752,-0.05484702671528271,-0.07803981746223032
2025-07-29,0.03406551697726439,0.001176674868753752,-0.054861100558846174,-0.07805971762036322
2025-07-30,0.0340738172993238,0.001176674868753752,-0.0548747545886339,-0.07807902416947342
2025-07-31,0.034081869968164716,0.001176674868753752,-0.05488800122887721,-0.07809775467719737
2025-08-01,0.034089682316541185,0.001176674868753752,-0.0549008525419565,-0.07811592619952104
2025-08-02,0.0340972614634324,0.001176674868753752,-0.05491332023859255,-0.07813355529519002
2025-08-03,0.03410461432007621,0.001176674868753752,-0.05492541568777161,-0.07815065803974351
2025-08-04,0.03411174759584428,0.001176674868753752,-0.05493714992641009,-0.07816725003918006
2025-08-05,0.03411866780396235,0.001176674868753752,-0.05494853366876432,-0.07818334644326268
2025-08-06,0.034125381267078946,0.001176674868753752,-0.05495957731559111,-0.07819896195847188
2025-08-07,0.03413189412268594,0.001176674868753752,-0.05497029096306462,-0.07821411086061375
2025-08-08,0.03413821232839433,0.001176674868753752,-0.054980684411454914,-0.07822880700709145
2025-08-09,0.034144341667068374,0.001176674868753752,-0.05499076717357373,-0.07824306384884729
2025-08-10,0.03415028775182156,0.001176674868753752,-0.05500054848299271,-0.0782568944419832
2025-08-11,0.03415605603087746,0.001176674868753752,-0.05501003730203967,-0.07827031145906721
2025-08-12,0.0341616517922987,0.001176674868753752,-0.05501924232957761,-0.07828332720013302
2025-08-13,0.034167080168587216,0.001176674868753752,-0.05502817200857222,-0.07829595360338011
2025-08-14,0.03417234614115885,0.001176674868753752,-0.05503683453345255,-0.07830820225558173
2025-08-15,0.034177454544695215,0.001176674868753752,-0.05504523785726988,-0.07832008440220732
2025-08-16,0.03418241007137611,0.001176674868753752,-0.05505338969865995,-0.07833161095726708
2025-08-17,0.03418721727499504,0.001176674868753752,-0.05506129754861309,-0.07834279251288472
2025-08-18,0.03419188057496111,0.001176674868753752,-0.05506896867705727,-0.07835363934860579
2025-08-19,0.034196404260189835,0.001176674868753752,-0.05507641013925853,-0.0783641614404478
2025-08-20,0.03420079249288581,0.001176674868753752,-0.055083628782043405,-0.07837436846969864
2025-08-21,0.03420504931221993,0.001176674868753752,-0.05509063124984804,-0.07838426983146982
2025-08-22,0.034209178637903945,0.001176674868753752,-0.055097423990598235,-0.07839387464301083
2025-08-23,0.0342131842736647,0.001176674868753752,-0.05510401326142469,-0.07840319175179035
2025-08-24,0.034217069910621026,0.001176674868753752,-0.05511040513421783,-0.07841222974335076
2025-08-25,0.0342208391305655,0.001176674868753752,-0.0551166055010265,-0.0784209969489416
2025-08-26,0.03422449540915366,0.001176674868753752,-0.055122620079304026,-0.07842950145293767
2025-08-27,0.03422804211900323,0.001176674868753752,-0.05512845441700656,-0.07843775110004776
2025-08-28,0.03423148253270534,0.001176674868753752,-0.05513411389754653,-0.07844575350231887
2025-08-29,0.034234819825750606,0.001176674868753752,-0.055139603744606,-0.07845351604594217
2025-08-30,0.034238057079371824,0.001176674868753752,-0.0551449290268129,-0.07846104589786511
2025-08-31,0.034241197283305866,0.001176674868753752,-0.0551500946622844,-0.07846835001221569
2025-09-01,0.034244243338476685,0.001176674868753752,-0.0551551054230404,-0.07847543513654302
2025-09-02,0.03424719805960173,0.001176674868753752,-0.0551599659392911,-0.07848230781787988
2025-09-03,0.03425006417772376,0.001176674868753752,-0.05516468070360184,-0.07848897440863173
2025-09-04,0.034252844342670084,0.001176674868753752,-0.055169254074938535,-0.07849544107229686
2025-09-05,0.03425554112544115,0.001176674868753752,-0.05517369028259694,-0.07850171378902236
2025-09-06,0.03425815702053055,0.001176674868753752,-0.055177993430019,-0.0785077983610003
2025-09-07,0.03426069444817822,0.001176674868753752,-0.05518216749849942,-0.07851370041770879
2025-09-08,0.034263155756558576,0.001176674868753752,-0.055186216350785106,-0.0785194254210015
2025-09-09,0.03426554322390562,0.001176674868753752,-0.05519014373457099,-0.07852497867005072
2025-09-10,0.034267859060576514,0.001176674868753752,-0.05519395328589461,-0.07853036530614722
2025-09-11,0.03427010541105552,0.001176674868753752,-0.05519764853243258,-0.07853559031736139
2025-09-12,0.03427228435589977,0.001176674868753752,-0.05520123289670137,-0.07854065854306912
2025-09-13,0.0342743979136287,0.001176674868753752,-0.05520470969916546,-0.07854557467834661
2025-09-14,0.03427644804255854,0.001176674868753752,-0.05520808216125505,-0.07855034327823741
2025-09-15,0.03427843664258347,0.001176674868753752,-0.055211353408296054,-0.0785549687618954
2025-09-16,0.03428036555690497,0.001176674868753752,-0.05521452647235492,-0.07855945541660721
2025-09-17,0.03428223657371073,0.001176674868753752,-0.0552176042950004,-0.07856380740169741
2025-09-18,0.0342840514278047,0.001176674868753752,-0.055220589729984976,-0.07856802875231998
2025-09-19,0.034285811802189425,0.001176674868753752,-0.055223485545847856,-0.07857212338313885
2025-09-20,0.03428751932960227,0.001176674868753752,-0.055226294428441985,-0.07857609509190114
2025-09-21,0.03428917559400661,0.001176674868753752,-0.055229018983387126,-0.07857994756290564
2025-09-22,0.03429078213203949,0.001176674868753752,-0.05523166173845121,-0.0785836843703701
2025-09-23,0.03429234043441674,0.001176674868753752,-0.05523422514586179,-0.07858730898169959
2025-09-24,0.03429385194729707,0.001176674868753752,-0.05523671158454992,-0.07859082476065923
2025-09-25,0.03429531807360594,0.001176674868753752,-0.055239123362328016,-0.07859423497045366
2025-09-26,0.034296740174320745,0.001176674868753752,-0.05524146271800388,-0.07859754277671631
2025-09-27,0.03429811956971807,0.001176674868753752,-0.05524373182343248,-0.0786007512504105
2025-09-28,0.03429945754058446,0.001176674868753752,-0.055245932785507684,-0.0786038633706457
2025-09-29,0.034300755329391315,0.001176674868753752,-0.055248067648094965,-0.07860688202741045
2025-09-30,0.034302014141435466,0.001176674868753752,-0.05525013839390759,-0.07860981002422514
2025-10-01,0.0343032351459459,0.001176674868753752,-0.05525214694632726,-0.07861265008071643
2025-10-02,0.03430441947715802,0.001176674868753752,-0.055254095171171184,-0.0786154048351158
2025-10-03,0.034305568235356146,0.001176674868753752,-0.055255984878407105,-0.07861807684668465
2025-10-04,0.03430668248788521,0.001176674868753752,-0.05525781782381742,-0.07862066859806725
2025-10-05,0.034307763270132706,0.001176674868753752,-0.05525959571061455,-0.07862318249757493
2025-10-06,0.03430881158648145,0.001176674868753752,-0.05526132019100823,-0.0786256208814021
2025-10-07,0.03430982841123426,0.001176674868753752,-0.05526299286772661,-0.07862798601577714
2025-10-08,0.03431081468951132,0.001176674868753752,-0.05526461529549237,-0.07863028009904957
2025-10-09,0.03431177133812089,0.001176674868753752,-0.05526618898245511,-0.07863250526371544
2025-10-10,0.034312699246404316,0.001176674868753752,-0.055267715391581346,-0.07863466357838268
2025-10-11,0.034313599277055934,0.001176674868753752,-0.05526919594200326,-0.07863675704967835
2025-10-12,0.03431447226691873,0.001176674868753752,-0.05527063201032756,-0.07863878762409922
2025-10-13,0.03431531902775641,0.001176674868753752,-0.05527202493190555,-0.07864075718980766
2025-10-14,0.03431614034700252,0.001176674868753752,-0.055273376002065396,-0.07864266757837411
2025-10-15,0.03431693698848735,0.001176674868753752,-0.05527468647730793,-0.07864452056646781
2025-10-16,0.034317709693143295,0.001176674868753752,-0.055275957576466965,-0.07864631787749755
2025-10-17,0.03431845917968919,0.001176674868753752,-0.055277190481834965,-0.0786480611832033
2025-10-18,0.034319186145294445,0.001176674868753752,-0.05527838634025561,-0.07864975210520113
2025-10-19,0.03431989126622327,0.001176674868753752,-0.05527954626418353,-0.07865139221648158
2025-10-20,0.03432057519845989,0.001176674868753752,-0.05528067133271277,-0.07865298304286396
2025-10-21,0.034321238578315066,0.001176674868753752,-0.055281762592574536,-0.0786545260644071
2025-10-22,0.03432188202301463,0.001176674868753752,-0.055282821059105314,-0.07865602271677828
2025-10-23,0.03432250613127049,0.001176674868753752,-0.0552838477171862,-0.07865747439258142
2025-10-24,0.03432311148383462,0.001176674868753752,-0.0552848435221542,-0.07865888244264559
2025-10-25,0.03432369864403655,0.001176674868753752,-0.05528580940068638,-0.07866024817727527
2025-10-26,0.0343242681583049,0.001176674868753752,-0.05528674625165781,-0.07866157286746345
2025-10-27,0.034324820556673276,0.001176674868753752,-0.05528765494697379,-0.0786628577460683
2025-10-28,0.03432535635327116,0.001176674868753752,-0.0552885363323773,-0.07866410400895496
2025-10-29,0.03432587604680013,0.001176674868753752,-0.05528939122823247,-0.07866531281610335
2025-10-30,0.034326380120995974,0.001176674868753752,-0.05529022043028463,-0.07866648529268289
2025-10-31,0.0343268690450768,0.001176674868753752,-0.05529102471039758,-0.07866762253009489
2025-11-01,0.03432734327417804,0.001176674868753752,-0.05529180481726912,-0.07866872558698437
2025-11-02,0.03432780324977426,0.001176674868753752,-0.055292561477124906,-0.07866979549022118
2025-11-03,0.03432824940008854,0.001176674868753752,-0.05529329539439189,-0.07867083323585218
2025-11-04,0.034328682140489467,0.001176674868753752,-0.055294007252351424,-0.07867183979002475
2025-11-05,0.034329101873876465,0.001176674868753752,-0.05529469771377303,-0.07867281608988291
2025-11-06,0.03432950899105342,0.001176674868753752,-0.05529536742152913,-0.0786737630444365
2025-11-07,0.03432990387109128,0.001176674868753752,-0.0552960169991914,-0.07867468153540456
2025-11-08,0.034330286881679786,0.001176674868753752,-0.0552966470516095,-0.07867557241803343
2025-11-09,0.034330658379468644,0.001176674868753752,-0.055297258165472166,-0.07867643652189031
2025-11-10,0.03433101871039855,0.001176674868753752,-0.05529785090985186,-0.07867727465163328
2025-11-11,0.03433136821002233,0.001176674868753752,-0.05529842583673298,-0.07867808758775818
2025-11-12,0.0343317072038164,0.001176674868753752,-0.05529898348152422,-0.07867887608732319
2025-11-13,0.034332036007482976,0.001176674868753752,-0.055299524363555744,-0.07867964088465165
2025-11-14,0.03433235492724326,0.001176674868753752,-0.055300048986561406,-0.07868038269201406
2025-11-15,0.034332664260121756,0.001176674868753752,-0.05530055783914654,-0.07868110220028945
2025-11-16,0.034332964294222224,0.001176674868753752,-0.05530105139524181,-0.07868180007960714
2025-11-17,0.034333255308995246,0.001176674868753752,-0.05530153011454343,-0.07868247697996919
2025-11-18,0.03433353757549781,0.001176674868753752,-0.05530199444294015,-0.07868313353185416
2025-11-19,0.03433381135664524,0.001176674868753752,-0.05530244481292767,-0.07868377034680307
2025-11-20,0.03433407690745538,0.001176674868753752,-0.05530288164401035,-0.07868438801798747
2025-11-21,0.03433433447528566,0.001176674868753752,-0.05530330534309116,-0.07868498712076069
2025-11-22,0.03433458430006292,0.001176674868753752,-0.05530371630484975,-0.0786855682131926
2025-11-23,0.03433482661450648,0.001176674868753752,-0.05530411491210941,-0.07868613183658832
2025-11-24,0.034335061644344356,0.001176674868753752,-0.055304501536192714,-0.07868667851599122
2025-11-25,0.034335289608523195,0.001176674868753752,-0.05530487653726691,-0.0786872087606712
2025-11-26,0.0343355107194118,0.001176674868753752,-0.05530524026467866,-0.07868772306459809
2025-11-27,0.03433572518299855,0.001176674868753752,-0.05530559305727886,-0.07868822190690088
2025-11-28,0.03433593319908298,0.001176674868753752,-0.055305935243737746,-0.07868870575231325
2025-11-29,0.0343361349614615,0.001176674868753752,-0.05530626714285041,-0.07868917505160569
2025-11-30,0.03433633065810774,0.001176674868753752,-0.05530658906383348,-0.07868963024200486
2025-12-01,0.03433652047134729,0.001176674868753752,-0.05530690130661254,-0.07869007174760005
2025-12-02,0.034336704578027274,0.001176674868753752,-0.055307204162101116,-0.07869049997973769
2025-12-03,0.034336883149680905,0.001176674868753752,-0.05530749791247134,-0.07869091533740404
2025-12-04,0.03433705635268701,0.001176674868753752,-0.05530778283141638,-0.07869131820759623
2025-12-05,0.03433722434842481,0.001176674868753752,-0.05530805918440506,-0.07869170896568235
2025-12-06,0.03433738729342407,0.001176674868753752,-0.05530832722892884,-0.07869208797575063
2025-12-07,0.03433754533951074,0.001176674868753752,-0.05530858721474142,-0.07869245559094824
2025-12-08,0.034337698633948234,0.001176674868753752,-0.05530883938409109,-0.07869281215380984
2025-12-09,0.034337847319574406,0.001176674868753752,-0.055309083971946144,-0.07869315799657632
2025-12-10,0.034337991534934525,0.001176674868753752,-0.05530932120621354,-0.07869349344150396
2025-12-11,0.034338131414410195,0.001176674868753752,-0.05530955130795102,-0.07869381880116437
2025-12-12,0.034338267088344386,0.001176674868753752,-0.05530977449157276,-0.07869413437873529
2025-12-13,0.03433839868316277,0.001176674868753752,-0.055309990965049,-0.07869444046828285
2025-12-14,0.03433852632149142,0.001176674868753752,-0.05531020093009963,-0.0786947373550353
2025-12-15,0.03433865012227089,0.001176674868753752,-0.055310404582381865,-0.07869502531564834
2025-12-16,0.03433877020086699,0.001176674868753752,-0.05531060211167244,-0.07869530461846286
2025-12-17,0.03433888666917811,0.001176674868753752,-0.05531079370204424,-0.07869557552375453
2025-12-18,0.034338999635739414,0.001176674868753752,-0.055310979532037584,-0.07869583828397612
2025-12-19,0.034339109205823934,0.001176674868753752,-0.05531115977482662,-0.07869609314399272
2025-12-20,0.03433921548154052,0.001176674868753752,-0.055311334598380404,-0.0786963403413095
2025-12-21,0.03433931856192889,0.001176674868753752,-0.05531150416561928,-0.07869658010629285
2025-12-22,0.03433941854305191,0.001176674868753752,-0.055311668634566644,-0.078696812662385
2025-12-23,0.034339515518084986,0.001176674868753752,-0.05531182815849605,-0.07869703822631192
2025-12-24,0.03433960957740283,0.001176674868753752,-0.0553119828860739,-0.07869725700828523
2025-12-25,0.034339700808663644,0.001176674868753752,-0.055312132961497944,-0.07869746921219789
2025-12-26,0.03433978929689069,0.001176674868753752,-0.05531227852463143,-0.07869767503581399
2025-12-27,0.034339875124551514,0.001176674868753752,-0.05531241971113349,-0.07869787467095307
2025-12-28,0.03433995837163473,0.001176674868753752,-0.055312556652585373,-0.07869806830366863
2025-12-29,0.03434003911572449,0.001176674868753752,-0.05531268947661303,-0.07869825611442141
2025-12-30,0.0343401174320728,0.001176674868753752,-0.055312818307006004,-0.07869843827824757
2025-12-31,0.03434019339366954,0.001176674868753752,-0.05531294326383264,-0.0786986149649216
2026-01-01,0.03434026707131045,0.001176674868753752,-0.05531306446355194,-0.07869878633911435
2026-01-02,0.034340338533663126,0.001176674868753752,-0.05531318201912209,-0.07869895256054668
2026-01-03,0.03434040784733089,0.001176674868753752,-0.05531329604010556,-0.0786991137841379
2026-01-04,0.03434047507691492,0.001176674868753752,-0.055313406632771296,-0.07869927016015035
2026-01-05,0.03434054028507434,0.001176674868753752,-0.05531351390019354,-0.07869942183432917
2026-01-06,0.034340603532584654,0.001176674868753752,-0.05531361794234801,-0.07869956894803816
2026-01-07,0.03434066487839431,0.001176674868753752,-0.05531371885620489,-0.07869971163839141
2026-01-08,0.034340724379679624,0.001176674868753752,-0.05531381673581923,-0.07869985003838105
2026-01-09,0.03434078209189807,0.001176674868753752,-0.05531391167241858,-0.07869998427700117
2026-01-10,0.03434083806883989,0.001176674868753752,-0.05531400375448787,-0.07870011447936784
2026-01-11,0.034340892362678246,0.001176674868753752,-0.05531409306785196,-0.07870024076683585
2026-01-12,0.03434094502401783,0.001176674868753752,-0.055314179695755576,-0.07870036325711172
2026-01-13,0.03434099610194195,0.001176674868753752,-0.05531426371894075,-0.07870048206436321
2026-01-14,0.03434104564405833,0.001176674868753752,-0.0553143452157222,-0.07870059729932592
2026-01-15,0.03434109369654343,0.001176674868753752,-0.055314424262060194,-0.07870070906940627
2026-01-16,0.03434114030418545,0.001176674868753752,-0.05531450093163131,-0.0787008174787816
2026-01-17,0.03434118551042608,0.001176674868753752,-0.05531457529589715,-0.07870092262849732
2026-01-18,0.034341229357400985,0.001176674868753752,-0.05531464742417087,-0.07870102461656094
2026-01-19,0.03434127188597906,0.001176674868753752,-0.0553147173836818,-0.07870112353803355
2026-01-20,0.03434131313580045,0.001176674868753752,-0.055314785239637995,-0.0787012194851181
2026-01-21,0.034341353145313606,0.001176674868753752,-0.055314851055287134,-0.0787013125472457
2026-01-22,0.03434139195181096,0.001176674868753752,-0.05531491489197528,-0.07870140281115855
2026-01-23,0.034341429591463794,0.001176674868753752,-0.05531497680920419,-0.07870149036099104
2026-01-24,0.034341466099355906,0.001176674868753752,-0.055315036864686716,-0.07870157527834809
2026-01-25,0.034341501509516266,0.001176674868753752,-0.055315095114400505,-0.07870165764238109
2026-01-26,0.03434153585495077,0.001176674868753752,-0.055315151612640265,-0.07870173752986175
2026-01-27,0.034341569167672954,0.001176674868753752,-0.05531520641206826,-0.07870181501525354
2026-01-28,0.03434160147873389,0.001176674868753752,-0.0553152595637635,-0.07870189017078129
2026-01-29,0.034341632818251054,0.001176674868753752,-0.055315311117269235,-0.0787019630664982
2026-01-30,0.03434166321543642,0.001176674868753752,-0.05531536112063916,-0.07870203377035136
2026-01-31,0.034341692698623694,0.001176674868753752,-0.055315409620482224,-0.07870210234824496
2026-02-01,0.03434172129529466,0.001176674868753752,-0.05531545666200597,-0.07870216886410164
