Date,BTC,ETH,SOL,BNB
2020-10-03,-0.002522616697699931,8.175189316581566e-4,-0.03045820600191973,0.03304185871704535
2020-10-04,0.011334718114117237,0.017328156966309294,-0.012366775491529314,0.02595395352219798
2020-10-05,0.011532279024732972,0.0039000963621251827,0.05477166686725654,-0.0098867252709951
2020-10-06,-0.01765966406225239,-0.037832512936332385,-0.19983682527491597,-0.03351441681529055
2020-10-07,0.006069812450622436,0.0029087691242226654,0.051732572797402177,-3.4974196647796774e-4
2020-10-08,0.0228613846473138,0.02586865287667539,0.0315352942870748,1.7142340807740908e-5
2020-10-09,0.01353719392318986,0.041394068053741684,0.07123751949283863,0.026349339110796954
2020-10-10,0.02074267777372718,0.014600888707540172,-0.054105557793217574,-0.004670528666984808
2020-10-11,0.0077441489400023045,0.011190077908242557,0.008479020791284375,0.008549436793984455
2020-10-12,0.014924866101628353,0.033007697367093414,0.06404464101561202,0.07288840065440372
2020-10-13,-0.011267025530866448,-0.017012530113567514,-0.0730141766873652,-2.584270057623961e-4
2020-10-14,3.1567340046478876e-4,-0.004487407569448543,-0.03826049293907274,0.006665962693577665
2020-10-15,0.005744241377636072,-0.005396065425307128,-0.021043426545917066,0.012337646796655388
2020-10-16,-0.015183968290795491,-0.03015764189336867,-0.05302641077902692,-0.04245859273431796
2020-10-17,0.0031726798498965536,0.0071472932758327445,0.024112560545980877,0.00841050002450583
2020-10-18,0.010967693217915908,0.025053212955617354,0.005626682680505035,0.013505457035015045
2020-10-19,0.022276341465063965,0.00454244779263302,-0.07314794127952629,-0.024246795425992396
2020-10-20,0.01473482660524894,-0.02883420252109037,-0.08589955539061533,-0.03820156034549749
2020-10-21,0.07338405430586903,0.0605787616811142,9.028746706243318e-4,0.03308528886943041
2020-10-22,0.011027987566796682,0.05357112064351455,0.03394732036450698,0.029319642930614176
2020-10-23,-0.0026529704553777123,-0.009729508746582738,0.002238184551434208,-7.906708230303039e-4
2020-10-24,0.01355828284978422,0.0065454829353202015,-0.024902439209124716,-0.0014745922791918886
2020-10-25,-0.0058830252475114975,-0.01524403591161505,-0.06726480678400759,-0.01585898579096101
2020-10-26,0.003376507193094014,-0.030822022629032553,-0.058752953373496064,0.0341849827605154
2020-10-27,0.04332755896265361,0.025340169748722552,0.014586931432511219,0.015421107475651397
2020-10-28,-0.02844584941845696,-0.038726407673900454,-0.13781731668601394,-0.04114029609801584
2020-10-29,0.012475103458648107,-0.004954102753223388,-0.041881613871277645,-0.01730862917093523
2020-10-30,0.008052075583307783,-0.010162196034475102,0.00864037140733609,-0.04573362719528351
2020-10-31,0.017160608140629918,0.009800714549992762,0.06666634583099479,-0.002711509470490814
2020-11-01,-0.003189593193523521,0.024952750759226205,0.0376668204924393,0.00106690986666802
2020-11-02,-0.01367823012311753,-0.033874165743909224,-0.08187502699951815,-0.0205040366113729
2020-11-03,0.02907841515337317,0.011535342115357672,-0.04285581395808591,-0.03752219045636984
2020-11-04,0.013061444695718905,0.036825769914699436,-0.01424811351694788,0.0027687983862727528
2020-11-05,0.09741581080424488,0.029223391468196525,0.009267756695272578,0.02726338071397949
2020-11-06,-8.969303080483826e-4,0.09365165669937436,0.30886700836664327,0.04735578173606303
2020-11-07,-0.048176141274296924,-0.04269622497421377,0.059943381400357265,-0.04510960002695219
2020-11-08,0.04261566759184454,0.0401319749763287,0.05952917798849622,0.020235873809502092
2020-11-09,-0.009558200327299815,-0.020924317045296625,-0.061160512555489044,-0.010194691699912717
2020-11-10,-0.0027046871096150227,0.01234365107248081,0.10266365352485707,0.006237961103837009
2020-11-11,0.026488015591814573,0.029106437314132094,-0.11582603441241857,-0.008447621649695591
2020-11-12,0.035966700891263415,-0.0042323300410842535,-0.052809043678301304,-0.012286117494518578
2020-11-13,0.002544313205715909,0.02911854526955171,0.06208943225027452,0.020337487908441254
2020-11-14,-0.015418716403051036,-0.030975862151304767,-0.05271969174530411,-0.008766228880008331
2020-11-15,-0.00702924092609436,-0.027743622530343792,0.06376407478068313,-0.011345909731754311
2020-11-16,0.04656389869041355,0.02728815912760396,0.09877343536756855,0.0159140604097594
2020-11-17,0.05410247584413774,0.043439267876475895,-0.023859057148226448,0.016484983996745584
2020-11-18,0.00894799987636219,-0.0018253115910216167,-0.040379709054725876,-0.016055611792572755
2020-11-19,7.346200168818484e-4,-0.016514975181960878,-0.01825519438537415,6.388586034509203e-4
2020-11-20,0.04414876269819423,0.0777140568241812,0.008927267398230243,0.028004855465790346
2020-11-21,0.0011227042351791283,0.07507469540362255,0.12828589065818163,0.0505914610507352
2020-11-22,-0.014710561659747157,0.01549657689933337,-0.10495924051095662,-0.015459428095927041
2020-11-23,-3.201850997101019e-4,0.08644035520612281,0.05951783479785144,0.034172779476524084
2020-11-24,0.03968026776556144,-0.007516458243324919,-0.0037012984298296914,0.08768457119644602
2020-11-25,-0.01983933237463731,-0.056564645134339564,9.110131074113736e-4,-0.07556430677999204
2020-11-26,-0.0882052536237854,-0.09531961287274271,-0.1763438364016473,-0.10549340286396713
2020-11-27,-0.002464794256027858,-0.002523287193900714,-0.023977804806011527,0.0095367980636607
2020-11-28,0.03497829330026647,0.03928822460645609,0.016539961162160055,0.0232129312416256
2020-11-29,0.025635704702411388,0.06740193028756813,0.013785424798454349,0.032863809808600486
2020-11-30,0.07666315234015286,0.06567865319668265,0.026655562076621675,0.04146829400502794
2020-12-01,-0.04283053060242814,-0.0457892898963177,0.004776302508970542,-0.041777138904764755
2020-12-02,0.020950814137307816,0.018602909234697762,0.06801395498495266,0.006259642134471832
2020-12-03,0.012643316046181852,0.030217050049232697,-0.007130466085707665,0.013346306337953528
2020-12-04,-0.03909946752423288,-0.07989414123363936,-0.12371564155016335,-0.05462425149792205
2020-12-05,0.024012613075875322,0.04673654731019017,0.06407913752798922,0.022356747546134148
2020-12-06,0.009916644389898366,0.008867004852807447,-0.06499767388500377,-0.006366936744911289
2020-12-07,-0.00796595656131771,-0.01686421994038234,-0.012523048576050133,-0.00552177763527828
2020-12-08,-0.046418459556244684,-0.06458432441755235,-0.09492020942857204,-0.061120342682785544
2020-12-09,0.01262504102957962,0.03306381725190555,-0.0018318864326813955,0.01768154074325956
2020-12-10,-0.015694640220806022,-0.02435897685496613,-0.05448851401783844,-0.01551705713279139
2020-12-11,-0.011347356530151842,-0.025114784114554922,-0.08589404483012636,-0.012176070841686482
2020-12-12,0.04041245632345891,0.04087194885463319,0.031565927480064926,0.02894181770556825
2020-12-13,0.017853539827285658,0.03643181383459826,0.04878918945143884,0.03273572252811796
2020-12-14,0.005431863337978626,-0.006212690164763224,0.016591496992264088,0.031386480802452876
2020-12-15,0.008816158477202407,0.00569087118310474,0.10092632423128972,-0.01619100486978642
2020-12-16,0.09305159757677828,0.07645468780571019,0.012937644761832345,0.03141333462716167
2020-12-17,0.06778242711074967,0.010456496046870711,-0.060652246523079434,-0.01008872773123004
2020-12-18,0.014487680725324026,0.01840719132375579,0.011941704744725556,0.024680438338862132
2020-12-19,0.031140804146840395,0.006827403803756127,-0.017906594049086677,0.07345112276411703
2020-12-20,-0.01658162294561727,-0.03238147020476578,-0.0650400116506567,0.025616107178942027
2020-12-21,-0.02913807693232684,-0.04563368921226818,-0.013950306055101835,-0.056940712920591
2020-12-22,0.0420765679457773,0.04023500516282219,-0.034057145831169144,0.03691294150026314
2020-12-23,-0.023039436663008672,-0.08398318169444341,-0.2119143231004337,-0.07389605935257082
2020-12-24,0.02105790865039303,0.046678045903977505,0.12220003333789384,0.044118038324738595
2020-12-25,0.03838601817057885,0.023916025173036815,0.05913440834065231,0.020236043088225575
2020-12-26,0.06938918605018252,0.014934143019281976,-0.0875510050794866,0.009368448178047828
2020-12-27,-0.006250988870124985,0.07103067510537908,-0.01613558388711972,0.0010362877570373463
2020-12-28,0.030458043294242287,0.0676176326046205,0.15116588458992908,0.06729271496483191
2020-12-29,0.010198176486275301,0.001536068854976591,0.09955459676759881,0.08315968316048394
2020-12-30,0.052625181889350614,0.02710473536704594,-0.08659398747268893,-0.021184897762418053
2020-12-31,0.005558802229053583,-0.018552088848933224,-0.01612389428790567,-0.020136870654932526
2021-01-01,0.012759952848226064,-0.010129495592281934,0.19819339453457674,0.014053608146003427
2021-01-02,0.08959001114880749,0.058714908944399014,-0.023513738072326373,0.008840430545518974
2021-01-03,0.02017517240339295,0.23069522900113082,0.1835351687829384,0.0732753899307994
2021-01-04,-0.025022467355816147,0.0642419928748037,0.1393926680606884,-0.005424925400666858
2021-01-05,0.06128001171320463,0.055870970937409226,-0.14149268843492524,0.01955632828899434
2021-01-06,0.08002182823087978,0.09291515270174155,-0.11170476574173538,0.010282609575795743
2021-01-07,0.06687092425852725,0.015263361201059311,0.2069333171597858,0.02998597249800561
2021-01-08,0.03559288987944953,-0.0012090062260794454,0.3052987430326448,-0.02456119480137975
2021-01-09,-0.013400522620514721,0.045416105438040866,0.050120460781651666,0.035624506156748836
2021-01-10,-0.0483004859568652,-0.014808109930461555,0.023566468021437137,-0.0343714312499559
2021-01-11,-0.07551390060372576,-0.14658216286240666,-0.10902483511215633,-0.10097961647800524
2021-01-12,-0.0473164778588302,-0.043793325336362265,0.1506402595297145,-0.006792397335820599
2021-01-13,0.0953397207362574,0.08035399380657893,-0.027955667431146525,0.051753044972830065
2021-01-14,0.04892161277885165,0.07471028649725486,-0.06940947512051143,0.04047316621352781
2021-01-15,-0.062166498972308304,-0.03901147331331245,-0.008578969274781523,-0.02115117673008049
2021-01-16,-0.01773184714361875,0.05131558657436841,0.05881575990540666,0.05359408746856964
2021-01-17,-0.010750872199338346,-0.0027319439045427885,0.10224287837640689,0.05657343660115721
2021-01-18,0.02316538885922803,0.021796099241131017,-0.0059430286669797106,-0.007281403822488652
2021-01-19,-0.015413522880193042,0.09117179063699776,-0.04132394337110146,-0.058280073070463345
2021-01-20,-0.014579216975338483,0.0036079207347805564,0.02218884853311076,-0.0041838579253181685
2021-01-21,-0.14252813081835924,-0.20899969144053365,-0.2192324005727282,-0.0975770660079438
2021-01-22,0.0683334114753027,0.09756436791809886,0.11238143595364658,0.055653003471174856
2021-01-23,-0.028834641394270832,-0.0044754685949390804,0.04610307454891349,-0.0010307285792103826
2021-01-24,0.006890847351744611,0.12264168954171328,0.036509951137417396,0.02578535459213427
2021-01-25,0.0023822686367900303,-0.04949020345671151,0.0178805888634761,-0.006176969406598509
2021-01-26,0.006266383460683755,0.024348501333298245,0.08973465109892897,0.0017051086274211258
2021-01-27,-0.06787434522440883,-0.0796291856420499,-0.09227679277771816,-0.016927793052764706
2021-01-28,0.09502025954716942,0.061361000644112096,0.035007155713114635,0.03674158758250501
2021-01-29,0.02509007084781878,0.036858951776538085,0.0032922617998891734,0.0075717551040273
2021-01-30,-0.0013665573129024722,-0.004645306448184172,0.09676294739895552,0.04382870250647075
2021-01-31,-0.03428942338957164,-0.04543848344717194,0.00939354345613519,-0.0111465302288698
2021-02-01,0.012687542067995494,0.040283973596888956,0.07833382088235519,0.15322819971967405
2021-02-02,0.05716793887942018,0.1014331529809871,0.13298212602575687,-0.010739834371974233
2021-02-03,0.053773897801539405,0.09182206907112,0.08171013110435665,0.022967989782789466
2021-02-04,-0.014678676703823612,-0.04064042673188073,0.11709484860702823,0.06811477029712787
2021-02-05,0.03245885330843379,0.07481466551562121,0.03901303566756287,0.19322028640751565
2021-02-06,0.028982741281131652,-0.024028304556215296,-0.08931657297653062,0.06956937601297142
2021-02-07,-0.00927658818340582,-0.038654616251271534,0.09211776781839953,-0.05864903402278543
2021-02-08,0.1718205618881239,0.07882398232000742,0.16256368404479993,0.15176432856219613
2021-02-09,0.0061426193854519084,0.012188107903901901,-0.008465921736511728,0.30127946746937173
2021-02-10,-0.03420320342962846,-0.013547895059854653,0.14894198607102282,0.18431232759419558
2021-02-11,0.06446761605839413,0.022423899594163466,0.01565444559421314,-0.041732972430129855
2021-02-12,-0.008478464657924789,0.03293883410355658,0.003429691956331915,0.09582665010849478
